path,class,kind,current_layer,detected_form,expected_name,target_path,issues,action
src/Service/Payment/PaymentProcessorService.php,PaymentProcessorService,class,Service,Service,PaymentProcessorService,src/Service/Payment/PaymentProcessorService.php,,keep
src/Service/Payment/StripeGateway.php,StripeGateway,class,Service,Service,StripeGatewayService,src/Service/Payment/StripeGatewayService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Pricing/Order/AdvancedPriceCalculator.php,AdvancedPriceCalculator,class,Service,Service,AdvancedPriceCalculatorService,src/Service/Pricing/Order/AdvancedPriceCalculatorService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Pricing/Order/CurrencyConversionService.php,CurrencyConversionService,class,Service,Service,CurrencyConversionService,src/Service/Pricing/Order/CurrencyConversionService.php,,keep
src/Service/Pricing/Order/DefaultPromotionStrategy.php,DefaultPromotionStrategy,class,Service,Service,DefaultPromotionStrategyService,src/Service/Pricing/Order/DefaultPromotionStrategyService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Pricing/Order/DefaultTaxationStrategy.php,DefaultTaxationStrategy,class,Service,Service,DefaultTaxationStrategyService,src/Service/Pricing/Order/DefaultTaxationStrategyService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Pricing/Order/EUTaxStrategy.php,EUTaxStrategy,class,Service,Service,EUTaxStrategyService,src/Service/Pricing/Order/EUTaxStrategyService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Pricing/Order/FlatPromotionStrategy.php,FlatPromotionStrategy,class,Service,Service,FlatPromotionStrategyService,src/Service/Pricing/Order/FlatPromotionStrategyService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Pricing/Order/FlatTaxStrategy.php,FlatTaxStrategy,class,Service,Service,FlatTaxStrategyService,src/Service/Pricing/Order/FlatTaxStrategyService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Pricing/Order/FlatTaxationStrategy.php,FlatTaxationStrategy,class,Service,Service,FlatTaxationStrategyService,src/Service/Pricing/Order/FlatTaxationStrategyService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Pricing/Order/InMemoryRateProvider.php,InMemoryRateProvider,class,Service,Provider,InMemoryRateProvider,src/Provider/Pricing/Order/InMemoryRateProvider.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Pricing/Order/NoTaxStrategy.php,NoTaxStrategy,class,Service,Service,NoTaxStrategyService,src/Service/Pricing/Order/NoTaxStrategyService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Pricing/Order/OrderPricingService.php,OrderPricingService,class,Service,Service,OrderPricingService,src/Service/Pricing/Order/OrderPricingService.php,,keep
src/Service/Pricing/Order/OrderTaxationService.php,OrderTaxationService,class,Service,Service,OrderTaxationService,src/Service/Pricing/Order/OrderTaxationService.php,,keep
src/Service/Pricing/Order/PriceCalculator.php,PriceCalculator,class,Service,Service,PriceCalculatorService,src/Service/Pricing/Order/PriceCalculatorService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Pricing/Order/PriceCalculatorService.php,PriceCalculatorService,class,Service,Service,PriceCalculatorService,src/Service/Pricing/Order/PriceCalculatorService.php,,keep
src/Service/Pricing/Order/ProgressiveTaxStrategy.php,ProgressiveTaxStrategy,class,Service,Service,ProgressiveTaxStrategyService,src/Service/Pricing/Order/ProgressiveTaxStrategyService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Pricing/Order/TaxationConfigLoader.php,TaxationConfigLoader,class,Service,Service,TaxationConfigLoaderService,src/Service/Pricing/Order/TaxationConfigLoaderService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Pricing/Order/VatExclusiveStrategy.php,VatExclusiveStrategy,class,Service,Service,VatExclusiveStrategyService,src/Service/Pricing/Order/VatExclusiveStrategyService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Pricing/Order/VatInclusiveStrategy.php,VatInclusiveStrategy,class,Service,Service,VatInclusiveStrategyService,src/Service/Pricing/Order/VatInclusiveStrategyService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Refund/Order/OrderRefundCommandHandler.php,OrderRefundCommandHandler,class,Service,MessageHandler,OrderRefundCommandHandler,src/MessageHandler/Refund/Order/OrderRefundCommandHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Refund/Order/OrderRefundService.php,OrderRefundService,class,Service,Service,OrderRefundService,src/Service/Refund/Order/OrderRefundService.php,,keep
src/Service/Refund/Order/OrderServiceHook.php,OrderServiceHook,class,Service,Service,OrderServiceHookService,src/Service/Refund/Order/OrderServiceHookService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Refund/Order/RefundEligibilityService.php,RefundEligibilityService,class,Service,Service,RefundEligibilityService,src/Service/Refund/Order/RefundEligibilityService.php,,keep
src/Service/Refund/Order/RefundPolicyService.php,RefundPolicyService,class,Service,Service,RefundPolicyService,src/Service/Refund/Order/RefundPolicyService.php,,keep
src/Service/Refund/Order/RefundProcessor.php,RefundProcessor,class,Service,Processor,RefundProcessor,src/Processor/Refund/Order/RefundProcessor.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Refund/Order/ReturnPolicyService.php,ReturnPolicyService,class,Service,Service,ReturnPolicyService,src/Service/Refund/Order/ReturnPolicyService.php,,keep
src/Service/Security/Order/ContinueOrderSagaCommand.php,ContinueOrderSagaCommand,class,Service,Command,ContinueOrderSagaCommand,src/Command/Security/Order/ContinueOrderSagaCommand.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/CryptoService.php,CryptoService,class,Service,Service,CryptoService,src/Service/Security/Order/CryptoService.php,,keep
src/Service/Security/Order/CspMiddleware.php,CspMiddleware,class,Service,Middleware,CspMiddleware,src/Middleware/Security/Order/CspMiddleware.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/DlqConsole.php,DlqConsole,class,Service,Command,DlqConsoleCommand,src/Command/Security/Order/DlqConsoleCommand.php,missing_or_wrong_suffix|wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/DomainEventsToOutboxSubscriber.php,DomainEventsToOutboxSubscriber,class,Service,Subscriber,DomainEventsToOutboxSubscriber,src/Subscriber/Security/Order/DomainEventsToOutboxSubscriber.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/FileDlqRepository.php,FileDlqRepository,class,Service,Repository,FileDlqRepository,src/Repository/Security/Order/FileDlqRepository.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/FileJwkRepository.php,FileJwkRepository,class,Service,Repository,FileJwkRepository,src/Repository/Security/Order/FileJwkRepository.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/FlakyCommand.php,FlakyCommand,class,Service,Command,FlakyCommand,src/Command/Security/Order/FlakyCommand.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/FlakyHandler.php,FlakyHandler,class,Service,MessageHandler,FlakyHandler,src/MessageHandler/Security/Order/FlakyHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/HttpIdempotencyGuard.php,HttpIdempotencyGuard,class,Service,Service,HttpIdempotencyGuardService,src/Service/Security/Order/HttpIdempotencyGuardService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/IdempotencyGuard.php,IdempotencyGuard,class,Service,Service,IdempotencyGuardService,src/Service/Security/Order/IdempotencyGuardService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/IdempotencyKeyPolicy.php,IdempotencyKeyPolicy,class,Service,Service,IdempotencyKeyPolicyService,src/Service/Security/Order/IdempotencyKeyPolicyService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/IdempotencyMiddleware.php,IdempotencyMiddleware,class,Service,Middleware,IdempotencyMiddleware,src/Middleware/Security/Order/IdempotencyMiddleware.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/IdempotencyService.php,IdempotencyService,class,Service,Service,IdempotencyService,src/Service/Security/Order/IdempotencyService.php,,keep
src/Service/Security/Order/JwksIssuer.php,JwksIssuer,class,Service,Service,JwksIssuerService,src/Service/Security/Order/JwksIssuerService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/Kernel.php,Kernel,class,Service,Service,KernelService,src/Service/Security/Order/KernelService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/KeyRotationManager.php,KeyRotationManager,class,Service,Service,KeyRotationManagerService,src/Service/Security/Order/KeyRotationManagerService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/MaskingService.php,MaskingService,class,Service,Service,MaskingService,src/Service/Security/Order/MaskingService.php,,keep
src/Service/Security/Order/MemoryIdempotencyStore.php,MemoryIdempotencyStore,class,Service,Service,MemoryIdempotencyStoreService,src/Service/Security/Order/MemoryIdempotencyStoreService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/OrderApiRateLimitListener.php,OrderApiRateLimitListener,class,Service,Listener,OrderApiRateLimitListener,src/Listener/Security/Order/OrderApiRateLimitListener.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderCancelCommand.php,OrderCancelCommand,class,Service,Command,OrderCancelCommand,src/Command/Security/Order/OrderCancelCommand.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderContextProcessor.php,OrderContextProcessor,class,Service,Processor,OrderContextProcessor,src/Processor/Security/Order/OrderContextProcessor.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderCreateCommand.php,OrderCreateCommand,class,Service,Command,OrderCreateCommand,src/Command/Security/Order/OrderCreateCommand.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderCreateHandler.php,OrderCreateHandler,class,Service,MessageHandler,OrderCreateHandler,src/MessageHandler/Security/Order/OrderCreateHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderDeadLetterHandler.php,OrderDeadLetterHandler,class,Service,MessageHandler,OrderDeadLetterHandler,src/MessageHandler/Security/Order/OrderDeadLetterHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderDeleteProcessor.php,OrderDeleteProcessor,class,Service,Processor,OrderDeleteProcessor,src/Processor/Security/Order/OrderDeleteProcessor.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderDemoService.php,OrderDemoService,class,Service,Service,OrderDemoService,src/Service/Security/Order/OrderDemoService.php,,keep
src/Service/Security/Order/OrderDomainMessage.php,OrderDomainMessage,class,Service,Service,OrderDomainMessageService,src/Service/Security/Order/OrderDomainMessageService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/OrderDomainMessageHandler.php,OrderDomainMessageHandler,class,Service,MessageHandler,OrderDomainMessageHandler,src/MessageHandler/Security/Order/OrderDomainMessageHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderEntityToResourceTransformer.php,OrderEntityToResourceTransformer,class,Service,Transformer,OrderEntityToResourceTransformer,src/Transformer/Security/Order/OrderEntityToResourceTransformer.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderEventMessageHandler.php,OrderEventMessageHandler,class,Service,MessageHandler,OrderEventMessageHandler,src/MessageHandler/Security/Order/OrderEventMessageHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderFactory.php,OrderFactory,class,Service,Factory,OrderFactory,src/Factory/Security/Order/OrderFactory.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderIdempotencyGuard.php,OrderIdempotencyGuard,,Service,Service,OrderIdempotencyGuardService,src/Service/Security/Order/OrderIdempotencyGuardService.php,missing_classlike_declaration|missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/OrderIdempotencyService.php,OrderIdempotencyService,class,Service,Service,OrderIdempotencyService,src/Service/Security/Order/OrderIdempotencyService.php,,keep
src/Service/Security/Order/OrderMessageHandler.php,OrderMessageHandler,class,Service,MessageHandler,OrderMessageHandler,src/MessageHandler/Security/Order/OrderMessageHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderOpenApiFactory.php,OrderOpenApiFactory,class,Service,Factory,OrderOpenApiFactory,src/Factory/Security/Order/OrderOpenApiFactory.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPartialPayCommand.php,OrderPartialPayCommand,class,Service,Command,OrderPartialPayCommand,src/Command/Security/Order/OrderPartialPayCommand.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPartialPayHandler.php,OrderPartialPayHandler,class,Service,MessageHandler,OrderPartialPayHandler,src/MessageHandler/Security/Order/OrderPartialPayHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPartialPaymentCommand.php,OrderPartialPaymentCommand,class,Service,Command,OrderPartialPaymentCommand,src/Command/Security/Order/OrderPartialPaymentCommand.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPartialPaymentCommandHandler.php,OrderPartialPaymentCommandHandler,class,Service,MessageHandler,OrderPartialPaymentCommandHandler,src/MessageHandler/Security/Order/OrderPartialPaymentCommandHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPartialPaymentHandler.php,OrderPartialPaymentHandler,class,Service,MessageHandler,OrderPartialPaymentHandler,src/MessageHandler/Security/Order/OrderPartialPaymentHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPartialPaymentProcessor.php,OrderPartialPaymentProcessor,class,Service,Processor,OrderPartialPaymentProcessor,src/Processor/Security/Order/OrderPartialPaymentProcessor.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPartialRefundCommand.php,OrderPartialRefundCommand,class,Service,Command,OrderPartialRefundCommand,src/Command/Security/Order/OrderPartialRefundCommand.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPartialRefundHandler.php,OrderPartialRefundHandler,class,Service,MessageHandler,OrderPartialRefundHandler,src/MessageHandler/Security/Order/OrderPartialRefundHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPartialShipCommand.php,OrderPartialShipCommand,class,Service,Command,OrderPartialShipCommand,src/Command/Security/Order/OrderPartialShipCommand.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPartialShipHandler.php,OrderPartialShipHandler,class,Service,MessageHandler,OrderPartialShipHandler,src/MessageHandler/Security/Order/OrderPartialShipHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPatchProcessor.php,OrderPatchProcessor,class,Service,Processor,OrderPatchProcessor,src/Processor/Security/Order/OrderPatchProcessor.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPayCommand.php,OrderPayCommand,class,Service,Command,OrderPayCommand,src/Command/Security/Order/OrderPayCommand.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPayHandler.php,OrderPayHandler,class,Service,MessageHandler,OrderPayHandler,src/MessageHandler/Security/Order/OrderPayHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPaymentCommand.php,OrderPaymentCommand,class,Service,Command,OrderPaymentCommand,src/Command/Security/Order/OrderPaymentCommand.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPlaceCommand.php,OrderPlaceCommand,class,Service,Command,OrderPlaceCommand,src/Command/Security/Order/OrderPlaceCommand.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPlaceProcessor.php,OrderPlaceProcessor,class,Service,Processor,OrderPlaceProcessor,src/Processor/Security/Order/OrderPlaceProcessor.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderPriceView.php,OrderPriceView,class,Service,Service,OrderPriceViewService,src/Service/Security/Order/OrderPriceViewService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/OrderRefundCommand.php,OrderRefundCommand,class,Service,Command,OrderRefundCommand,src/Command/Security/Order/OrderRefundCommand.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderRefundHandler.php,OrderRefundHandler,class,Service,MessageHandler,OrderRefundHandler,src/MessageHandler/Security/Order/OrderRefundHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderRefundProcessor.php,OrderRefundProcessor,class,Service,Processor,OrderRefundProcessor,src/Processor/Security/Order/OrderRefundProcessor.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderResource.php,OrderResource,class,Service,ApiResource,OrderResource,src/ApiResource/Security/Order/OrderResource.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderResourceToEntityTransformer.php,OrderResourceToEntityTransformer,class,Service,Transformer,OrderResourceToEntityTransformer,src/Transformer/Security/Order/OrderResourceToEntityTransformer.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderService.php,OrderService,class,Service,Service,OrderService,src/Service/Security/Order/OrderService.php,,keep
src/Service/Security/Order/OrderShipmentCommand.php,OrderShipmentCommand,class,Service,Command,OrderShipmentCommand,src/Command/Security/Order/OrderShipmentCommand.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderShipmentCommandHandler.php,OrderShipmentCommandHandler,class,Service,MessageHandler,OrderShipmentCommandHandler,src/MessageHandler/Security/Order/OrderShipmentCommandHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OrderTenantRateLimitListener.php,OrderTenantRateLimitListener,class,Service,Listener,OrderTenantRateLimitListener,src/Listener/Security/Order/OrderTenantRateLimitListener.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OutboxDispatchedMessage.php,OutboxDispatchedMessage,class,Service,Service,OutboxDispatchedMessageService,src/Service/Security/Order/OutboxDispatchedMessageService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/OutboxDispatchedMessageHandler.php,OutboxDispatchedMessageHandler,class,Service,MessageHandler,OutboxDispatchedMessageHandler,src/MessageHandler/Security/Order/OutboxDispatchedMessageHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OutboxMessengerDispatcher.php,OutboxMessengerDispatcher,class,Service,Service,OutboxMessengerDispatcherService,src/Service/Security/Order/OutboxMessengerDispatcherService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/OutboxProcessor.php,OutboxProcessor,class,Service,Processor,OutboxProcessor,src/Processor/Security/Order/OutboxProcessor.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/OutboxPublisher.php,OutboxPublisher,class,Service,Service,OutboxPublisherService,src/Service/Security/Order/OutboxPublisherService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/OutboxWriter.php,OutboxWriter,class,Service,Service,OutboxWriterService,src/Service/Security/Order/OutboxWriterService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/RecalculateOrderPricingCommand.php,RecalculateOrderPricingCommand,class,Service,Command,RecalculateOrderPricingCommand,src/Command/Security/Order/RecalculateOrderPricingCommand.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/RecalculateOrderPricingHandler.php,RecalculateOrderPricingHandler,class,Service,MessageHandler,RecalculateOrderPricingHandler,src/MessageHandler/Security/Order/RecalculateOrderPricingHandler.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/RetryOrderSagaCommand.php,RetryOrderSagaCommand,class,Service,Command,RetryOrderSagaCommand,src/Command/Security/Order/RetryOrderSagaCommand.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/RetryStormGuard.php,RetryStormGuard,class,Service,Service,RetryStormGuardService,src/Service/Security/Order/RetryStormGuardService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/SecretRotationPolicy.php,SecretRotationPolicy,class,Service,Service,SecretRotationPolicyService,src/Service/Security/Order/SecretRotationPolicyService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/StartOrderSagaCommand.php,StartOrderSagaCommand,class,Service,Command,StartOrderSagaCommand,src/Command/Security/Order/StartOrderSagaCommand.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/TenantKeyResolver.php,TenantKeyResolver,class,Service,Service,TenantKeyResolverService,src/Service/Security/Order/TenantKeyResolverService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/TransactionMiddleware.php,TransactionMiddleware,class,Service,Middleware,TransactionMiddleware,src/Middleware/Security/Order/TransactionMiddleware.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/TransactionalEventPublisher.php,TransactionalEventPublisher,class,Service,Service,TransactionalEventPublisherService,src/Service/Security/Order/TransactionalEventPublisherService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/ValidSku.php,ValidSku,class,Service,Service,ValidSkuService,src/Service/Security/Order/ValidSkuService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Security/Order/ValidSkuValidator.php,ValidSkuValidator,class,Service,Validator,ValidSkuValidator,src/Validator/Security/Order/ValidSkuValidator.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Security/Order/WorkerIdempotencyGuard.php,WorkerIdempotencyGuard,class,Service,Service,WorkerIdempotencyGuardService,src/Service/Security/Order/WorkerIdempotencyGuardService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/SensitiveData/CryptoService.php,CryptoService,class,Service,Service,CryptoService,src/Service/SensitiveData/CryptoService.php,,keep
src/Service/SensitiveData/MaskingService.php,MaskingService,class,Service,Service,MaskingService,src/Service/SensitiveData/MaskingService.php,,keep
src/Service/Shipment/Order/CarrierPollingService.php,CarrierPollingService,class,Service,Service,CarrierPollingService,src/Service/Shipment/Order/CarrierPollingService.php,,keep
src/Service/Shipment/Order/DHLGateway.php,DHLGateway,class,Service,Service,DHLGatewayService,src/Service/Shipment/Order/DHLGatewayService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Shipment/Order/OrderShipmentProjectionService.php,OrderShipmentProjectionService,class,Service,Service,OrderShipmentProjectionService,src/Service/Shipment/Order/OrderShipmentProjectionService.php,,keep
src/Service/Shipment/Order/ShipmentService.php,ShipmentService,class,Service,Service,ShipmentService,src/Service/Shipment/Order/ShipmentService.php,,keep
src/Service/Shipment/Order/UPSGateway.php,UPSGateway,class,Service,Service,UPSGatewayService,src/Service/Shipment/Order/UPSGatewayService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Shipment/OrderShipmentProcessorService.php,OrderShipmentProcessorService,class,Service,Service,OrderShipmentProcessorService,src/Service/Shipment/OrderShipmentProcessorService.php,,keep
src/Service/Shipment/ShipmentProcessorService.php,ShipmentProcessorService,class,Service,Service,ShipmentProcessorService,src/Service/Shipment/ShipmentProcessorService.php,,keep
src/Service/Shipment/UPSCarrier.php,UPSCarrier,class,Service,Service,UPSCarrierService,src/Service/Shipment/UPSCarrierService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/State/Order/DeliveryStateMachine.php,DeliveryStateMachine,class,Service,Service,DeliveryStateMachineService,src/Service/State/Order/DeliveryStateMachineService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/State/Order/OrderStateMachine.php,OrderStateMachine,class,Service,Service,OrderStateMachineService,src/Service/State/Order/OrderStateMachineService.php,missing_or_wrong_suffix|wrong_layer_or_path,review_or_move
src/Service/Subscriber/Order/AnalyticsSubscriber.php,AnalyticsSubscriber,class,Service,Subscriber,AnalyticsSubscriber,src/Subscriber/Order/AnalyticsSubscriber.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Subscriber/Order/ApiAuditSubscriber.php,ApiAuditSubscriber,class,Service,Subscriber,ApiAuditSubscriber,src/Subscriber/Order/ApiAuditSubscriber.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Subscriber/Order/EmailSubscriber.php,EmailSubscriber,class,Service,Subscriber,EmailSubscriber,src/Subscriber/Order/EmailSubscriber.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Subscriber/Order/OrderApiAuditSubscriber.php,OrderApiAuditSubscriber,class,Service,Subscriber,OrderApiAuditSubscriber,src/Subscriber/Order/OrderApiAuditSubscriber.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Subscriber/Order/OrderAuditSubscriber.php,OrderAuditSubscriber,class,Service,Subscriber,OrderAuditSubscriber,src/Subscriber/Order/OrderAuditSubscriber.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Subscriber/Order/OrderDisputeSubscriber.php,OrderDisputeSubscriber,class,Service,Subscriber,OrderDisputeSubscriber,src/Subscriber/Order/OrderDisputeSubscriber.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Subscriber/Order/OrderRefundEventSubscriber.php,OrderRefundEventSubscriber,class,Service,Subscriber,OrderRefundEventSubscriber,src/Subscriber/Order/OrderRefundEventSubscriber.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
src/Service/Subscriber/Order/OrderShipmentSubscriber.php,OrderShipmentSubscriber,class,Service,Subscriber,OrderShipmentSubscriber,src/Subscriber/Order/OrderShipmentSubscriber.php,wrong_layer_or_path|namespace_drift|non_service_inside_service_layer,review_or_move
